,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
106,CC(=O)C1=CC2=CC=CC=C2C=C1,11.08905848,0.11643802,11.08905848,0.11643802,0.601009735,170.211,160.131,170.0731649,64,0,0.159320904,-0.294511815,0.294511815,0.159320904,1,1.692307692,2.384615385,16.13739834,10.05438779,1.985795105,-1.985829728,2.150321618,-1.899232928,5.9791315,0.101311257,2.686034664,457.3860595,9.259148545,7.449700175,7.449700175,6.270856948,4.269508286,4.269508286,3.118116035,3.118116035,2.155991879,2.155991879,1.408310552,1.408310552,-1.63,1255.414302,7.990585046,3.017576586,1.45176962,77.00447398,0,0,5.783244946,0,0,0,4.794537184,0,0,0,36.39820241,23.7625527,5.563451492,0,4.794537184,16.55569338,0,0,0,6.9237372,0,48.02802097,0,0,0,0,0,0,5.783244946,0,0,17.28172588,42.46456948,0,10.77244843,0,17.07,0,4.794537184,0,5.783244946,0,10.94967571,5.386224214,6.9237372,42.46456948,0,0,0,0,11.08905848,2.294166667,0.776574074,0.11643802,13.80302201,0,1.587407407,0,0.083333333,13,0,1,0,0,0,2,0,2,1,0,1,1,0,0,0,2,3.0424,53.9525,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,COC1=C(C=C(C=C1)CC=C)OC,5.163907785,0.759548375,5.163907785,0.759548375,0.659125261,178.231,164.119,178.0993797,70,0,0.160498033,-0.492869975,0.492869975,0.160498033,1.230769231,1.923076923,2.461538462,16.50773809,10.12767057,2.020958905,-2.076546259,2.270557898,-1.912772473,5.42745538,0.354367027,2.975326756,292.141795,9.681798276,8.04011122,8.04011122,6.31239171,4.132828715,4.132828715,2.682134968,2.682134968,1.827991342,1.827991342,1.174270714,1.174270714,-1.44,974.2940442,9.64650519,4.552573361,2.246236623,78.79360112,9.473725908,0,11.49902367,0,0,0,0,0,0,6.578935684,12.14238718,24.11700725,0,14.21959508,9.473725908,0,0,0,0,6.420821623,14.21959508,36.41750849,0,11.49902367,9.473725908,0,11.49902367,0,14.21959508,6.420821623,0,5.563451492,30.854057,0,0,0,18.46,0,0,0,0,0,17.91984529,5.563451492,14.21959508,24.27512131,6.578935684,9.473725908,10.28242512,0,0,0,1.17375,1.525150227,5.862314815,2.709924414,3.681979797,3.264455625,0.272727273,13,0,2,0,0,0,1,0,1,2,0,2,4,0,0,0,1,2.4323,53.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,10.79799469,-0.356693804,10.79799469,0.356693804,0.430693981,206.241,192.129,206.0942943,80,0,0.307656535,-0.492832164,0.492832164,0.307656535,1.466666667,2.2,2.733333333,16.55224284,10.12695274,2.065156329,-2.084661385,2.278364831,-2.027858485,5.70027617,-0.131508502,2.970500895,369.1300231,11.25914855,8.948359511,8.948359511,7.168233758,4.632828715,4.632828715,3.071654519,3.071654519,1.86176348,1.86176348,1.244800104,1.244800104,-1.77,2146.345791,11.30558579,5.195357229,3.127418198,89.32006533,9.473725908,0,11.49902367,0,0,5.969305288,4.794537184,0,0,6.578935684,12.14238718,24.11700725,6.9237372,7.109797541,14.26826309,5.969305288,0,0,0,13.34455882,7.109797541,36.41750849,0,11.49902367,9.473725908,0,11.49902367,0,13.07910283,11.21535881,0,12.48718869,30.854057,0,0,0,35.53,0,4.794537184,0,5.969305288,11.49902367,11.98427311,6.9237372,19.25218472,12.13273414,6.578935684,9.473725908,10.10131401,0,10.79799469,0,1.067363001,0.64549346,5.432037037,2.566457074,5.014321355,1.541686036,0.25,15,0,3,0,0,0,1,0,1,3,0,3,4,0,0,0,1,2.349,58.204,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,CC=CC1=CC(=C(C=C1)OC(=O)C)OC,10.80018219,-0.354552207,10.80018219,0.354552207,0.563044879,206.241,192.129,206.0942943,80,0,0.307656538,-0.492820114,0.492820114,0.307656538,1.333333333,2.066666667,2.6,16.5522419,10.1625665,2.059647723,-2.077151599,2.28049622,-2.024741196,5.705566712,-0.131507513,3.027161228,380.4536636,11.25914855,9.111496217,9.111496217,7.168233758,4.66213748,4.66213748,3.003940282,3.003940282,1.800485584,1.800485584,1.21946127,1.21946127,-1.77,2146.345791,11.30558579,5.195357229,3.127418198,89.32006533,9.473725908,0,11.49902367,0,0,5.969305288,4.794537184,0,0,0,18.21840728,24.61992283,6.9237372,7.109797541,14.26826309,12.04532539,0,0,0,13.8474744,7.109797541,29.8385728,0,11.49902367,9.473725908,0,11.49902367,0,13.07910283,4.794537184,0,19.41092589,24.27512131,0,6.076020107,0,35.53,0,4.794537184,0,5.969305288,11.49902367,5.563451492,6.9237372,13.17616461,31.20851155,0,9.473725908,10.10345829,0,10.80018219,0,1.004863001,0.644570998,5.397453704,3.875341711,3.297374627,1.543422147,0.25,15,0,3,0,0,0,1,0,1,3,0,3,3,0,0,0,1,2.6536,59.011,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,CC1=CC(=C(C=C1)O)OC,9.109953704,0.188055556,9.109953704,0.188055556,0.639710713,138.166,128.086,138.0680796,54,0,0.160238308,-0.504254606,0.504254606,0.160238308,1.4,2.1,2.6,16.47398864,10.20330251,1.973447945,-2.017552857,2.248714435,-1.829515653,5.405657689,0.372922101,3.090683646,230.6992424,7.560477932,6.087512694,6.087512694,4.736382105,3.074013105,3.074013105,2.175303163,2.175303163,1.335224597,1.335224597,0.784843969,0.784843969,-1.18,190.2882383,6.933378685,2.603397895,1.209523353,60.06906633,9.843390349,0,11.49902367,0,0,0,0,0,0,0,6.066367068,24.61992283,0,7.109797541,9.843390349,0,0,0,0,6.9237372,7.109797541,23.7625527,0,11.49902367,4.736862954,0,11.49902367,0,12.21632494,0,6.9237372,5.563451492,18.19910121,0,0,0,29.46,0,0,0,5.749511833,5.749511833,5.563451492,7.109797541,12.13273414,12.99010427,0,9.843390349,4.875787037,0,0,9.109953704,1.07837963,0.715833333,5.237453704,0,1.946388889,1.536203704,0.25,10,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.70922,39.3958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,CCC(C1=CC=CC=C1)O,9.329259259,-0.290555556,9.329259259,0.290555556,0.659940491,136.194,124.098,136.088815,54,0,0.078698081,-0.388432561,0.388432561,0.078698081,1.3,1.9,2.4,16.26596532,10.08829023,2.002947915,-2.052489298,2.13623494,-1.925565229,5.162698502,0.173461315,2.746978189,181.1795714,7.397341225,6.118421992,6.118421992,4.842535255,3.572912699,3.572912699,2.334729669,2.334729669,1.571044281,1.571044281,0.910890239,0.910890239,-0.82,237.5874173,7.288932462,3.373794183,1.578594458,61.32046321,5.106527395,0,0,0,0,0,0,0,0,0,37.25557254,11.98427311,0,6.103966388,5.106527395,0,0,0,0,19.44852521,0,35.89528683,0,0,0,0,0,0,5.106527395,0,0,25.0119767,30.33183534,0,0,0,20.23,0,5.106527395,0,6.103966388,0,11.98427311,0,0,37.25557254,0,0,0,0,0,9.329259259,1.00462963,0,9.705,0.491203704,1.969907407,0,0.333333333,10,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.13,41.6928,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,COC(=O)C1=CC=CC=C1,10.7912037,-0.291111111,10.7912037,0.291111111,0.546322426,136.15,128.086,136.0524295,52,0,0.337341427,-0.465417523,0.465417523,0.337341427,1.3,1.9,2.4,16.52325502,10.2134607,2.000367252,-1.949031278,1.983169484,-1.989927245,5.885796167,0.060051796,2.852627929,215.9590175,7.397341225,5.703247927,5.703247927,4.842535255,2.977180183,2.977180183,1.857607028,1.857607028,1.194886735,1.194886735,0.692086746,0.692086746,-1.31,237.5874173,6.805074799,3.011779445,1.345015863,59.43635468,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,18.19910121,12.13273414,0,12.67324903,9.531400138,5.969305288,0,0,0,0,7.109797541,35.89528683,0,0,0,0,0,0,13.07910283,4.736862954,0,10.35798868,30.33183534,0,0,0,26.3,0,4.794537184,0,5.969305288,5.563451492,0,7.109797541,24.26546827,6.066367068,4.736862954,0,4.497314815,0,10.7912037,0,0.587962963,-0.291111111,8.877592593,0,0,1.37037037,0.125,10,0,2,0,0,0,1,0,1,2,0,2,1,0,0,0,1,1.4732,37.7815,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,COC(=O)C1=CN=CC=C1,10.7512037,-0.353611111,10.7512037,0.353611111,0.538889583,137.138,130.082,137.0476785,52,0,0.338921629,-0.46537693,0.46537693,0.338921629,1.7,2.5,3,16.52328657,10.28575173,2.010604466,-1.943013795,1.957046989,-1.999204318,5.882099099,0.060003165,2.852627929,220.307533,7.397341225,5.573111253,5.573111253,4.842535255,2.826911296,2.826911296,1.733282023,1.733282023,1.082634604,1.082634604,0.60135601,0.60135601,-1.38,237.5874173,6.736009281,2.96088757,1.312840333,58.65600266,4.736862954,0,0,0,0,5.969305288,4.983978521,4.794537184,0,0,0,12.13273414,12.39368714,12.67324903,9.531400138,5.969305288,0,4.983978521,0,0,7.109797541,30.08987277,0,0,0,0,0,0,18.06308135,4.736862954,0,10.35798868,24.52642128,0,0,0,39.19,0,4.794537184,0,5.969305288,5.563451492,0,13.30664111,18.32957771,0,9.720841475,0,4.457314815,0,14.50407407,0,0.476851852,-0.353611111,3.33837963,3.067731481,0,1.342592593,0.142857143,10,0,3,0,0,0,0,1,1,3,0,3,1,0,0,0,1,0.8682,35.5765,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114,CCOC(=O)C1=CC=CC=C1,11.0224537,-0.256388889,11.0224537,0.256388889,0.601336803,150.177,140.097,150.0680796,58,0,0.337607127,-0.462391326,0.462391326,0.337607127,1.363636364,2,2.545454545,16.53210316,10.21218798,2.019198474,-1.987226026,1.994187472,-2.030087656,5.887018454,0.052614805,2.69300795,228.5778659,8.104448007,6.410354708,6.410354708,5.342535255,3.564713809,3.564713809,2.086495584,2.086495584,1.284923245,1.284923245,0.788663298,0.788663298,-1.31,380.1758005,7.793199174,3.760481303,2.075224642,65.80129679,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,18.19910121,19.05647134,0,12.17033346,9.531400138,5.969305288,0,0,0,6.9237372,6.606881965,35.89528683,0,0,0,0,0,0,12.57618725,4.736862954,0,17.28172588,30.33183534,0,0,0,26.3,0,4.794537184,0,5.969305288,12.17033346,0,0,19.05647134,18.19910121,0,4.736862954,4.788981481,0,11.0224537,0,0.60587963,-0.256388889,8.955574452,0,2.216832955,0,0.222222222,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,1.8633,42.3985,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,11.61266188,-0.262471183,11.61266188,0.262471183,0.748737669,226.275,212.163,226.0993797,86,0,0.337628561,-0.461743309,0.461743309,0.337628561,0.882352941,1.470588235,2.117647059,16.53268497,10.15463244,2.045444957,-2.041680559,2.032480162,-2.073616815,5.88745136,0.050907383,1.816588225,462.7951975,11.92443896,9.504212835,9.504212835,8.360173345,5.621844021,5.621844021,3.737543155,3.737543155,2.476209619,2.476209619,1.563826057,1.563826057,-2.09,11092.52054,11.39702613,5.848400351,3.451369848,100.858391,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,48.53093655,17.69618563,6.420821623,12.17033346,9.531400138,5.969305288,0,0,0,6.420821623,6.606881965,71.79057367,0,0,0,0,0,0,12.57618725,11.15768458,0,15.92144017,60.66367068,0,0,0,26.3,0,4.794537184,0,5.969305288,12.17033346,6.420821623,5.563451492,12.13273414,48.53093655,0,4.736862954,5.193065949,0,11.61266188,0,1.772151256,-0.262471183,19.02074833,0.749418226,0.414425548,0,0.133333333,17,0,2,0,0,0,2,0,2,2,0,2,4,0,0,0,2,3.0861,66.8705,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,CCC(=O)CC,10.18055556,0.342592593,10.18055556,0.342592593,0.495768832,86.134,76.054,86.07316494,36,0,0.131861522,-0.299740651,0.299740651,0.131861522,1.333333333,1.666666667,1.666666667,16.13770405,10.25004293,1.862588494,-1.808776678,1.824949924,-1.876794062,5.770114341,-0.117944925,2.988160882,41.90013453,4.991563832,4.322461853,4.322461853,2.808060412,2.325444489,2.325444489,1.245781916,1.245781916,0.788675135,0.788675135,0.25,0.25,-0.33,19.80026906,5.67,2.884132762,1.942479564,38.36054159,0,5.783244946,0,0,0,0,4.794537184,0,0,0,13.8474744,0,12.84164325,0,4.794537184,5.783244946,0,0,0,26.68911765,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,26.68911765,0,0,0,0,17.07,0,4.794537184,0,0,18.62488819,0,0,0,13.8474744,0,0,0,0,10.18055556,0,0,0.342592593,0,1.381944444,3.761574074,0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.3755,25.589,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,C1CC(=O)OC1,10.02083333,-0.046296296,10.02083333,0.046296296,0.396777661,86.09,80.042,86.03677943,34,0,0.305409841,-0.465656557,0.465656557,0.305409841,1.666666667,2.5,2.666666667,16.53773672,10.38048205,2.077919253,-1.807353756,2.007301717,-1.881207036,5.702906502,-0.137453298,2.367351851,59.9483369,4.405777394,3.437816924,3.437816924,2.89384685,2.050476816,2.050476816,1.324023571,1.324023571,0.788288118,0.788288118,0.474679369,0.474679369,-0.53,33.54887502,3.652815356,1.285754081,0.505725462,36.10331355,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,0,6.420821623,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,12.84164325,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,12.84164325,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,6.420821623,0,0,0,4.736862954,0,4.513888889,0,10.02083333,0,0,-0.046296296,0,1.540509259,0.637731481,0,0.75,6,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.3234,20.193,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,CC1=CCC(CC1OC(=O)C)C(=C)C,10.8621764,-0.203596939,10.8621764,0.038935185,0.498826181,194.274,176.13,194.1306798,78,0,0.302727857,-0.458018993,0.458018993,0.302727857,1.571428571,2.214285714,2.714285714,16.54230331,9.840142608,2.237704334,-2.277381918,2.295766132,-2.245852217,5.660872552,-0.144925098,2.662549846,276.0463166,10.71517847,9.169867732,9.169867732,6.502907755,4.996522507,4.996522507,4.060896393,4.060896393,2.735951938,2.735951938,1.743891182,1.743891182,-1.05,1068.873563,11.02722008,4.44700111,2.723795391,85.6436444,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,18.22806032,38.18012822,6.9237372,0,9.531400138,5.969305288,0,0,5.917906046,39.71682123,0,23.80116485,0,0,0,0,0,0,12.07327168,9.531400138,5.917906046,33.61285484,23.80116485,0,0,0,26.3,0,4.794537184,0,12.07327168,5.917906046,18.41474778,12.49684173,0,13.8474744,12.65495579,4.736862954,5.235509259,0,10.8621764,0,2.336668556,0.257560469,0,4.023199169,9.451552816,0,0.583333333,14,0,2,1,0,1,0,0,0,2,0,2,2,0,0,0,1,2.8505,56.849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,CCCC(C)C(=O)O,10.08921296,-0.688101852,10.08921296,0.166666667,0.606401006,116.16,104.064,116.0837296,48,0,0.305705029,-0.48103403,0.48103403,0.305705029,1.75,2.25,2.375,16.36635709,10.08090431,2.067203139,-1.995237812,2.026309821,-2.075286216,5.688060908,-0.140831667,3.318087197,78.59772061,6.568914101,5.347025718,5.347025718,3.680739213,2.909111418,2.909111418,2.027960373,2.027960373,1.143258838,1.143258838,0.556487989,0.556487989,-0.53,45.11498676,7.47,3.469267037,2.61092148,49.51971745,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,20.26829602,6.420821623,0,5.917906046,9.901064579,5.969305288,0,0,5.917906046,26.68911765,0,0,0,0,0,0,0,0,11.07583268,4.794537184,5.917906046,26.68911765,0,0,0,0,37.3,5.969305288,4.794537184,0,5.917906046,0,12.84164325,0,6.9237372,6.9237372,0,5.106527395,0,0,10.08921296,8.313101852,0,-0.854768519,0,1.738888889,3.713564815,0,0.833333333,8,1,2,0,0,0,0,0,0,1,1,2,3,0,0,0,0,1.5072,31.7078,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,C1CC(OC1)CO,8.441018519,0.152777778,8.441018519,0.152777778,0.510634486,102.133,92.053,102.0680796,42,0,0.080611793,-0.393678371,0.393678371,0.080611793,1.714285714,2.571428571,2.857142857,16.50124131,10.24991731,2.12021375,-2.000539003,2.092548955,-2.085982299,4.609229596,0.059114197,2.139963319,48.04184398,5.112884175,4.26123928,4.26123928,3.431851653,2.657101742,2.657101742,1.817601991,1.817601991,1.227625423,1.227625423,0.788329288,0.788329288,-0.08,66.31310983,5.064508671,2.284554637,1.143310342,43.10096731,9.843390349,0,0,0,0,0,0,0,0,0,0,12.84164325,6.606881965,12.71084835,9.843390349,0,0,0,0,18.94560963,13.21376393,0,0,0,0,0,0,0,24.42425771,4.736862954,0,12.84164325,0,0,0,0,29.46,0,0,0,12.71084835,0,19.44852521,0,0,0,0,9.843390349,5.052083333,0,0,8.441018519,0,0,0,2.307268519,1.032962963,0,1,7,1,2,0,1,1,0,0,0,2,1,2,1,0,1,1,1,0.1577,26.0598,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,C1=COC(=C1)CO,8.332731481,-0.006944444,8.332731481,0.006944444,0.562462028,98.101,92.053,98.03677943,38,0,0.128644014,-0.466908813,0.466908813,0.128644014,1.714285714,2.571428571,2.857142857,16.35255213,10.48414469,1.852580959,-1.789645829,1.962485218,-1.717201142,4.949038543,0.24700227,2.762608341,120.6360944,5.112884175,3.794619475,3.794619475,3.431851653,2.064949363,2.064949363,1.237477376,1.237477376,0.735937889,0.735937889,0.402544882,0.402544882,-0.76,66.31310983,4.40025641,1.797156375,0.810152701,41.38490825,9.523678332,12.36712938,0,0,0,0,0,0,0,0,0,12.13273414,0,6.263162996,9.523678332,0,0,0,0,6.606881965,0,24.15614455,0,0,0,0,0,0,5.106527395,6.606881965,0,5.760247419,22.81304807,0,0,0,33.37,0,0,0,6.606881965,5.760247419,0,6.263162996,12.13273414,0,0,9.523678332,4.732638889,0,0,8.332731481,0,0.611111111,3.463842593,1.533287037,-0.006944444,0,0.2,7,1,2,0,0,0,0,1,1,2,1,2,1,0,0,0,1,0.7719,24.6308,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
